LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha ,AvgBeta,AvgGamma,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,eyesC
511.2028387,-0.152016283,418.3546167,-0.496736634,281.1437339,0.365376192,416.1113327,-0.826705241,272.2609134,0.316573223,562.8585753,0.0985651,464.7787277,348.6275333,417.5597443,576.4830455,520.402251,470.2457242,969.2549027,600.4660684,587.1162403,904.0758228,497.4343706,496.9115561,965.3965876,571.4370093,458.1581812,723.5936385,636.5330452,413.3353757,1
598.2771329,-1.040707167,419.8894174,0.246335056,405.7177568,1.805901832,317.5218328,-0.599656334,272.0988436,-0.413191776,578.0269994,-0.406493265,509.0832752,361.6197948,425.0629215,464.7787277,348.6275333,417.5597443,576.4830455,520.402251,470.2457242,969.2549027,600.4660684,587.1162403,904.0758228,497.4343706,496.9115561,965.3965876,571.4370093,458.1581812,1
612.3424506,-1.879902397,467.3291198,0.913244742,417.8515142,-1.475728322,317.1196827,0.024066288,218.4138952,-0.25669871,525.9189275,-0.244709445,539.8357852,367.4855984,372.1664113,509.0832752,361.6197948,425.0629215,464.7787277,348.6275333,417.5597443,576.4830455,520.402251,470.2457242,969.2549027,600.4660684,587.1162403,904.0758228,497.4343706,496.9115561,1
986.7636532,-2.040560899,424.5529883,-0.137573612,457.2305452,-0.561305606,305.8524891,0.39649543,251.6922723,0.015226552,590.945502,-0.198703723,705.6583208,381.5415172,421.3188872,539.8357852,367.4855984,372.1664113,509.0832752,361.6197948,425.0629215,464.7787277,348.6275333,417.5597443,576.4830455,520.402251,470.2457242,969.2549027,600.4660684,587.1162403,1
695.3586843,0.033818257,428.3051518,1.221042421,521.1099085,1.404279663,315.1368736,0.063348384,265.0119457,0.10717217,592.2159728,0.015554943,561.831918,418.1233911,428.6139592,705.6583208,381.5415172,421.3188872,539.8357852,367.4855984,372.1664113,509.0832752,361.6197948,425.0629215,464.7787277,348.6275333,417.5597443,576.4830455,520.402251,470.2457242,1
628.8536465,2.189716407,445.7312403,-0.423208937,450.1446989,0.773861621,334.3109579,0.601908563,228.0994622,0.131204327,578.5940634,0.161987079,537.2924434,392.2278284,403.3467628,561.831918,418.1233911,428.6139592,705.6583208,381.5415172,421.3188872,539.8357852,367.4855984,372.1664113,509.0832752,361.6197948,425.0629215,464.7787277,348.6275333,417.5597443,1
566.0506613,1.53820742,437.5898326,0.487418899,496.4823435,-1.176506493,326.0244079,-0.670827238,283.5898822,-1.40200138,607.5028606,-1.181399218,501.820247,411.2533757,445.5463714,537.2924434,392.2278284,403.3467628,561.831918,418.1233911,428.6139592,705.6583208,381.5415172,421.3188872,539.8357852,367.4855984,372.1664113,509.0832752,361.6197948,425.0629215,1
577.8458928,0.591772079,401.9642569,-1.257513256,488.6006834,0.532083516,340.6769036,0.082713807,306.4007826,-1.798381051,679.8150421,-1.696183154,489.9050748,414.6387935,493.1079123,501.820247,411.2533757,445.5463714,537.2924434,392.2278284,403.3467628,561.831918,418.1233911,428.6139592,705.6583208,381.5415172,421.3188872,539.8357852,367.4855984,372.1664113,1
636.5662942,-0.265624254,387.7209783,-0.536025453,452.1970299,-0.322102583,416.1164733,-1.193814987,379.1811153,-1.567801387,649.122286,-1.445916678,512.1436362,434.1567516,514.1517006,489.9050748,414.6387935,493.1079123,501.820247,411.2533757,445.5463714,537.2924434,392.2278284,403.3467628,561.831918,418.1233911,428.6139592,705.6583208,381.5415172,421.3188872,1
875.5129686,1.870190232,333.8172404,-0.240290834,495.4643078,1.263570115,404.7821485,1.120959491,299.019611,0.500137732,460.4172755,0.646357467,604.6651045,450.1232281,379.7184432,512.1436362,434.1567516,514.1517006,489.9050748,414.6387935,493.1079123,501.820247,411.2533757,445.5463714,537.2924434,392.2278284,403.3467628,561.831918,418.1233911,428.6139592,1
617.6527048,0.782832928,457.6459457,0.388444579,381.9626112,0.925762607,369.2208246,0.173709777,348.7917025,-0.444604753,421.6960475,-0.573601775,537.6493253,375.5917179,385.243875,604.6651045,450.1232281,379.7184432,512.1436362,434.1567516,514.1517006,489.9050748,414.6387935,493.1079123,501.820247,411.2533757,445.5463714,537.2924434,392.2278284,403.3467628,1
444.84249,-1.317860163,549.3134977,-1.497528479,361.1895737,-0.805884068,390.4062307,-0.823593582,428.870898,-1.437554519,697.0511166,-1.265699371,497.0779939,375.7979022,562.9610073,537.6493253,375.5917179,385.243875,604.6651045,450.1232281,379.7184432,512.1436362,434.1567516,514.1517006,489.9050748,414.6387935,493.1079123,501.820247,411.2533757,445.5463714,1
264.1870371,-2.256455407,385.1110542,-1.080377485,357.7412768,-0.396484799,388.9515221,-0.424671797,343.9301068,-0.339508054,734.0163601,-0.676406646,324.6490457,373.3463994,538.9732335,497.0779939,375.7979022,562.9610073,537.6493253,375.5917179,385.243875,604.6651045,450.1232281,379.7184432,512.1436362,434.1567516,514.1517006,489.9050748,414.6387935,493.1079123,1
706.2382215,2.154188501,315.0337716,1.20302519,444.5763461,0.112142117,484.5647605,-1.022747079,379.5957075,-0.648435345,700.8431112,-0.628919229,510.6359966,464.5705533,540.2194094,324.6490457,373.3463994,538.9732335,497.0779939,375.7979022,562.9610073,537.6493253,375.5917179,385.243875,604.6651045,450.1232281,379.7184432,512.1436362,434.1567516,514.1517006,1
1174.243289,1.26153575,463.8448663,2.422784898,441.2831859,1.002490446,460.442239,-0.082444398,407.1341277,-0.229175993,730.4961508,0.537928299,819.0440774,450.8627124,568.8151393,510.6359966,464.5705533,540.2194094,324.6490457,373.3463994,538.9732335,497.0779939,375.7979022,562.9610073,537.6493253,375.5917179,385.243875,604.6651045,450.1232281,379.7184432,1
829.6958186,0.337426083,331.4136929,-0.780948545,387.6438872,0.099000183,486.2693028,0.194862389,381.8648087,-0.413093925,709.9778785,-0.136052142,580.5547557,436.956595,545.9213436,819.0440774,450.8627124,568.8151393,510.6359966,464.5705533,540.2194094,324.6490457,373.3463994,538.9732335,497.0779939,375.7979022,562.9610073,537.6493253,375.5917179,385.243875,1
813.0099317,-0.718466191,399.0959361,0.086933151,514.1329969,0.067837566,589.641772,0.900739484,412.8437052,-1.305856599,740.082216,-0.402743135,606.0529339,551.8873844,576.4629606,580.5547557,436.956595,545.9213436,819.0440774,450.8627124,568.8151393,510.6359966,464.5705533,540.2194094,324.6490457,373.3463994,538.9732335,497.0779939,375.7979022,562.9610073,1
1017.523671,-1.400773785,435.2341581,0.332777431,318.9576224,0.584123461,489.2538458,0.464041866,469.9386231,0.397158097,777.0350838,0.427880013,726.3789144,404.1057341,623.4868534,606.0529339,551.8873844,576.4629606,580.5547557,436.956595,545.9213436,819.0440774,450.8627124,568.8151393,510.6359966,464.5705533,540.2194094,324.6490457,373.3463994,538.9732335,1
989.9788927,0.678165114,424.8270308,1.367139245,375.8467413,-1.025875296,532.4661378,0.170956926,477.4266648,-0.344192131,794.674396,0.308302771,707.4029617,454.1564395,636.0505304,726.3789144,404.1057341,623.4868534,606.0529339,551.8873844,576.4629606,580.5547557,436.956595,545.9213436,819.0440774,450.8627124,568.8151393,510.6359966,464.5705533,540.2194094,1
1002.662729,-0.446434294,456.3543795,-0.672835716,443.4261305,-0.438690598,512.2222309,0.703581878,501.9981589,-0.64860722,811.7072159,0.2871499,729.5085541,477.8241807,656.8526874,707.4029617,454.1564395,636.0505304,726.3789144,404.1057341,623.4868534,606.0529339,551.8873844,576.4629606,580.5547557,436.956595,545.9213436,819.0440774,450.8627124,568.8151393,1
1036.777841,-1.099357829,493.8601668,0.373981094,418.2532501,1.531045479,518.0222892,-0.400883527,500.5247106,0.189822753,854.6112135,0.989886637,765.3190039,468.1377697,677.5679621,729.5085541,477.8241807,656.8526874,707.4029617,454.1564395,636.0505304,726.3789144,404.1057341,623.4868534,606.0529339,551.8873844,576.4629606,580.5547557,436.956595,545.9213436,1
1083.934844,-1.737343649,699.9215055,0.659439417,355.946909,-0.285407384,510.6242963,0.011694632,487.484789,0.239777198,898.2864247,0.72999062,891.9281749,433.2856027,692.8856068,765.3190039,468.1377697,677.5679621,729.5085541,477.8241807,656.8526874,707.4029617,454.1564395,636.0505304,726.3789144,404.1057341,623.4868534,606.0529339,551.8873844,576.4629606,1
1140.090224,-2.369333585,623.4790847,0.716063304,625.1926231,0.192964171,496.0863864,0.629896632,477.2839677,-0.177254546,661.0970282,0.409296653,881.7846546,560.6395047,569.190498,891.9281749,433.2856027,692.8856068,765.3190039,468.1377697,677.5679621,729.5085541,477.8241807,656.8526874,707.4029617,454.1564395,636.0505304,726.3789144,404.1057341,623.4868534,1
860.715719,-0.136778107,604.1371089,1.135437085,348.4851953,-1.135210295,507.9020389,0.512954136,543.8068683,0.020785721,479.0686076,0.453758787,732.4264139,428.1936171,511.437738,881.7846546,560.6395047,569.190498,891.9281749,433.2856027,692.8856068,765.3190039,468.1377697,677.5679621,729.5085541,477.8241807,656.8526874,707.4029617,454.1564395,636.0505304,1
577.7966766,-0.772742889,669.3554843,-0.397956039,248.8985525,-0.607254021,577.6289326,0.340297685,423.8649642,0.63498644,469.1466217,0.564404433,623.5760804,413.2637425,446.5057929,732.4264139,428.1936171,511.437738,881.7846546,560.6395047,569.190498,891.9281749,433.2856027,692.8856068,765.3190039,468.1377697,677.5679621,729.5085541,477.8241807,656.8526874,1
825.0048957,1.091929878,716.1817445,0.389041893,289.3228101,0.971122659,529.2396266,0.288260197,450.803511,-0.206695664,641.0693426,0.32688185,770.5933201,409.2812183,545.9364268,623.5760804,413.2637425,446.5057929,732.4264139,428.1936171,511.437738,881.7846546,560.6395047,569.190498,891.9281749,433.2856027,692.8856068,765.3190039,468.1377697,677.5679621,1
765.0729857,0.306743909,625.042203,0.890652549,363.5890965,-0.203258893,468.538953,0.878538469,481.5255001,0.50426773,744.5069639,0.676992611,695.0575944,416.0640247,613.016232,770.5933201,409.2812183,545.9364268,623.5760804,413.2637425,446.5057929,732.4264139,428.1936171,511.437738,881.7846546,560.6395047,569.190498,891.9281749,433.2856027,692.8856068,1
780.0701189,-0.6142442,629.4428196,1.827871024,333.3307109,0.688739448,461.774581,0.0331746,573.3856154,1.347965129,702.3930897,1.16654812,704.7564693,397.5526459,637.8893526,695.0575944,416.0640247,613.016232,770.5933201,409.2812183,545.9364268,623.5760804,413.2637425,446.5057929,732.4264139,428.1936171,511.437738,881.7846546,560.6395047,569.190498,1
679.4090994,1.566524852,590.3039924,-1.333250571,368.5787442,0.846961101,444.7049504,-0.728446166,458.2344227,1.342093189,685.6176783,0.554961419,634.8565459,406.6418473,571.9260505,704.7564693,397.5526459,637.8893526,695.0575944,416.0640247,613.016232,770.5933201,409.2812183,545.9364268,623.5760804,413.2637425,446.5057929,732.4264139,428.1936171,511.437738,1
788.7839288,0.697356649,549.2590662,-1.357807746,387.772913,-0.71189379,472.8673861,-0.332444038,430.481747,-0.630264774,719.7056018,-0.76461401,669.0214975,430.3201495,575.0936744,634.8565459,406.6418473,571.9260505,704.7564693,397.5526459,637.8893526,695.0575944,416.0640247,613.016232,770.5933201,409.2812183,545.9364268,623.5760804,413.2637425,446.5057929,1
606.0080203,-0.099137901,579.9997318,-1.098522451,401.8506022,0.207803248,448.382233,0.223626077,491.9265739,0.429547596,745.2420374,0.272670303,593.003876,425.1164176,618.5843056,669.0214975,430.3201495,575.0936744,634.8565459,406.6418473,571.9260505,704.7564693,397.5526459,637.8893526,695.0575944,416.0640247,613.016232,770.5933201,409.2812183,545.9364268,1
410.8831194,-1.255815292,439.7618857,-0.927747194,501.3173359,-1.126024185,466.0202048,-0.302061678,486.1050489,0.308961337,771.4699755,-0.278440478,425.3225025,483.6687703,628.7875122,593.003876,425.1164176,618.5843056,669.0214975,430.3201495,575.0936744,634.8565459,406.6418473,571.9260505,704.7564693,397.5526459,637.8893526,695.0575944,416.0640247,613.016232,1
242.4093208,-0.218506275,299.8233742,0.86916643,421.0102361,-0.598368234,445.0605112,-0.821084787,504.5192935,0.20142508,822.4877225,-0.10766311,271.1163475,433.0353737,663.503508,425.3225025,483.6687703,628.7875122,593.003876,425.1164176,618.5843056,669.0214975,430.3201495,575.0936744,634.8565459,406.6418473,571.9260505,704.7564693,397.5526459,637.8893526,1
436.5374755,0.989710331,355.3444386,1.447536576,449.269569,0.370206438,422.8453855,0.094791189,561.7115593,0.52733118,848.1996767,-0.083810079,395.940957,436.0574773,704.955618,271.1163475,433.0353737,663.503508,425.3225025,483.6687703,628.7875122,593.003876,425.1164176,618.5843056,669.0214975,430.3201495,575.0936744,634.8565459,406.6418473,571.9260505,1
277.9849682,-0.161630989,314.1454617,-0.117786716,423.5225601,0.003833914,470.7706051,-0.100720005,543.3375033,-0.21465196,904.0622484,-0.631430934,296.0652149,447.1465826,723.6998759,395.940957,436.0574773,704.955618,271.1163475,433.0353737,663.503508,425.3225025,483.6687703,628.7875122,593.003876,425.1164176,618.5843056,669.0214975,430.3201495,575.0936744,1
765.3082634,-1.305639544,321.9957664,-0.359683006,498.7275384,-0.711497147,440.963762,0.373586591,611.7642164,-0.758043423,894.9186021,-1.201966805,543.6520149,469.8456502,753.3414092,296.0652149,447.1465826,723.6998759,395.940957,436.0574773,704.955618,271.1163475,433.0353737,663.503508,425.3225025,483.6687703,628.7875122,593.003876,425.1164176,618.5843056,1
744.6261331,-2.031519363,253.5598169,-1.429186138,403.3254613,-1.312296314,412.1042451,-0.045625366,491.8365062,-0.160714924,672.0130746,-0.429213064,499.092975,407.7148532,581.9247904,543.6520149,469.8456502,753.3414092,296.0652149,447.1465826,723.6998759,395.940957,436.0574773,704.955618,271.1163475,433.0353737,663.503508,425.3225025,483.6687703,628.7875122,1
653.9565375,0.241915525,295.5209469,-0.895608486,366.0199813,0.508980671,370.3262024,-0.459572983,518.9385965,-0.223093612,558.9713716,-0.089476191,474.7387422,368.1730918,538.954984,499.092975,407.7148532,581.9247904,543.6520149,469.8456502,753.3414092,296.0652149,447.1465826,723.6998759,395.940957,436.0574773,704.955618,271.1163475,433.0353737,663.503508,1
1285.058596,0.242717935,521.2265262,-1.281317597,375.5135365,-0.171267148,397.5481945,-0.372215692,580.3048924,-0.822977068,672.1837907,-0.993291699,903.1425613,386.5308655,626.2443415,474.7387422,368.1730918,538.954984,499.092975,407.7148532,581.9247904,543.6520149,469.8456502,753.3414092,296.0652149,447.1465826,723.6998759,395.940957,436.0574773,704.955618,1
1275.571597,-0.308539039,666.301734,-0.683252726,359.4557553,-0.608948145,337.7499673,0.306440471,543.7526317,-0.4816117,833.6514275,-0.999628754,970.9366656,348.6028613,688.7020296,903.1425613,386.5308655,626.2443415,474.7387422,368.1730918,538.954984,499.092975,407.7148532,581.9247904,543.6520149,469.8456502,753.3414092,296.0652149,447.1465826,723.6998759,1
1098.584679,1.76672549,682.7004135,0.063831061,389.4944233,-1.302097352,362.4523412,-0.868073312,542.2975341,-0.57477939,785.3691673,-1.106233441,890.6425461,375.9733823,663.8333507,970.9366656,348.6028613,688.7020296,903.1425613,386.5308655,626.2443415,474.7387422,368.1730918,538.954984,499.092975,407.7148532,581.9247904,543.6520149,469.8456502,753.3414092,1
1426.940225,1.248682016,570.2041514,-1.404520109,331.8473538,1.51939442,315.073607,0.622113014,477.6568172,-0.4790568,717.5795081,-0.359395897,998.5721879,323.4604804,597.6181626,890.6425461,375.9733823,663.8333507,970.9366656,348.6028613,688.7020296,903.1425613,386.5308655,626.2443415,474.7387422,368.1730918,538.954984,499.092975,407.7148532,581.9247904,1
1350.479177,0.077953747,664.0558407,-0.762730509,269.4264214,-0.487634939,253.9832938,-0.169219913,431.8363225,0.032155637,668.6237394,-0.13159863,1007.267509,261.7048576,550.2300309,998.5721879,323.4604804,597.6181626,890.6425461,375.9733823,663.8333507,970.9366656,348.6028613,688.7020296,903.1425613,386.5308655,626.2443415,474.7387422,368.1730918,538.954984,1
1340.98055,-0.907858025,667.2422223,-0.197807292,291.9013931,-0.154132299,230.9381581,-0.11339769,364.4198959,0.171941807,635.8143127,0.10642688,1004.111386,261.4197756,500.1171043,1007.267509,261.7048576,550.2300309,998.5721879,323.4604804,597.6181626,890.6425461,375.9733823,663.8333507,970.9366656,348.6028613,688.7020296,903.1425613,386.5308655,626.2443415,1
1242.273772,1.293513108,672.8152389,-1.601639294,442.848778,-1.435250177,241.9764441,0.161162454,377.5876782,-0.067023858,697.2573886,0.475403807,957.5445053,342.412611,537.4225334,1004.111386,261.4197756,500.1171043,1007.267509,261.7048576,550.2300309,998.5721879,323.4604804,597.6181626,890.6425461,375.9733823,663.8333507,970.9366656,348.6028613,688.7020296,1
1292.804534,0.538880254,705.7674326,-1.074601377,427.0654906,1.583236263,232.8461156,-0.346497082,385.3892331,-1.62209936,660.4012882,-0.499293396,999.2859832,329.9558031,522.8952606,957.5445053,342.412611,537.4225334,1004.111386,261.4197756,500.1171043,1007.267509,261.7048576,550.2300309,998.5721879,323.4604804,597.6181626,890.6425461,375.9733823,663.8333507,1
1298.51463,-0.536237771,678.0890265,-0.346045455,374.8356405,0.772214332,289.2279923,0.010724182,277.1713838,0.75493923,634.8842379,0.855871333,988.3018282,332.0318164,456.0278109,999.2859832,329.9558031,522.8952606,957.5445053,342.412611,537.4225334,1004.111386,261.4197756,500.1171043,1007.267509,261.7048576,550.2300309,998.5721879,323.4604804,597.6181626,1
964.083188,-1.50858874,611.2147332,-2.275877693,417.8596507,-1.452253189,328.1181229,-0.514592893,290.4707304,0.337143897,665.4958496,0.85049472,787.6489606,372.9888868,477.98329,988.3018282,332.0318164,456.0278109,999.2859832,329.9558031,522.8952606,957.5445053,342.412611,537.4225334,1004.111386,261.4197756,500.1171043,1007.267509,261.7048576,550.2300309,1
446.8648304,-0.605517169,252.4568018,-1.520622698,375.8442539,0.169959106,333.0451287,-0.209775356,287.1050866,0.547162609,767.1150806,1.154359142,349.6608161,354.4446913,527.1100836,787.6489606,372.9888868,477.98329,988.3018282,332.0318164,456.0278109,999.2859832,329.9558031,522.8952606,957.5445053,342.412611,537.4225334,1004.111386,261.4197756,500.1171043,1
328.007865,-0.429539524,297.013262,0.95267257,373.3282207,0.787162858,361.5561267,0.512270642,377.9705571,1.020126771,649.4563547,1.101142069,312.5105635,367.4421737,513.7134559,349.6608161,354.4446913,527.1100836,787.6489606,372.9888868,477.98329,988.3018282,332.0318164,456.0278109,999.2859832,329.9558031,522.8952606,957.5445053,342.412611,537.4225334,1
233.0341014,-0.879299085,407.4844495,1.518389971,285.3130669,0.479634079,358.9337801,0.738858322,329.8316927,0.831648921,450.4416909,1.030405933,320.2592755,322.1234235,390.1366918,312.5105635,367.4421737,513.7134559,349.6608161,354.4446913,527.1100836,787.6489606,372.9888868,477.98329,988.3018282,332.0318164,456.0278109,999.2859832,329.9558031,522.8952606,1
262.4585783,1.456228862,364.3761935,1.876968824,343.5796542,1.115170552,360.090295,0.254583986,315.1166058,0.597846173,378.0153487,0.64568703,313.4173859,351.8349746,346.5659773,320.2592755,322.1234235,390.1366918,312.5105635,367.4421737,513.7134559,349.6608161,354.4446913,527.1100836,787.6489606,372.9888868,477.98329,988.3018282,332.0318164,456.0278109,1
343.5109921,0.567963239,371.8863443,1.88525941,320.4270922,1.442349474,363.4285235,-0.154930182,460.6832611,0.754309877,654.4119388,1.004751659,357.6986682,341.9278079,557.5476,313.4173859,351.8349746,346.5659773,320.2592755,322.1234235,390.1366918,312.5105635,367.4421737,513.7134559,349.6608161,354.4446913,527.1100836,787.6489606,372.9888868,477.98329,1
307.0705908,-0.30295915,286.9557824,0.268689189,360.6576636,1.149235143,367.6259709,0.015969296,444.9102725,0.221304871,730.573465,0.74110888,297.0131866,364.1418173,587.7418687,357.6986682,341.9278079,557.5476,313.4173859,351.8349746,346.5659773,320.2592755,322.1234235,390.1366918,312.5105635,367.4421737,513.7134559,349.6608161,354.4446913,527.1100836,1
